Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR32114902,2025-01-24 17:31:29,2025-01-24 17:19:34,89678,26608117,89678,296,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114902/SRR32114902.lite.1,SRX27461526,DNA-250122FOR-400,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887359,SAMN46404044,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-735,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,CF2D49F451FF77B6747B32B47A57BB89,E27734D0AE6175E4459D719E92A97575
SRR32115244,2025-01-24 17:36:57,2025-01-24 17:26:10,74638,22392837,74638,300,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115244/SRR32115244.lite.1,SRX27461733,DNA-250122FOR-264,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887566,SAMN46403908,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-748,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,056D4C62EB4373216FA5574150D941D3,34B46680098295105FE03642420A9D84
SRR32114807,2025-01-24 17:23:13,2025-01-24 17:09:12,79793,23930261,79793,299,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114807/SRR32114807.lite.1,SRX27461621,DNA-250122FOR-49,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887454,SAMN46403693,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-76,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,E85FB15B695496C6162405471F86269D,079C104BADA74A420710735EE1A058D1
SRR32114959,2025-01-24 17:31:25,2025-01-24 17:20:16,65283,19425174,65283,297,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114959/SRR32114959.lite.1,SRX27461469,DNA-250122FOR-30,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887302,SAMN46403674,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-761,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,F7E346D206656E8649BED00AD113AB1B,9C9CB9B1D7E2845EEB704F1750D8C98B
SRR32114795,2025-01-24 17:23:18,2025-01-24 17:08:57,94790,28435763,94790,299,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114795/SRR32114795.lite.1,SRX27461633,DNA-250122FOR-491,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887465,SAMN46404135,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-766,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,64CC3979FC72D18E45753461A098AAA8,DD2CA66FF21DB2193FE5BDEFE0FE463A
SRR32114786,2025-01-24 17:23:15,2025-01-24 17:08:55,93688,27785754,93688,296,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114786/SRR32114786.lite.1,SRX27461642,DNA-250122FOR-500,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887478,SAMN46404144,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-767,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,FD63FCDEB8A94A1E614F11097DEAA1DD,E32922A68155656A14994A6D249FEE11
SRR32115286,2025-01-24 17:37:03,2025-01-24 17:26:34,226949,68116219,226949,300,35,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115286/SRR32115286.lite.1,SRX27461691,DNA-250122FOR-226,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887524,SAMN46403870,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-768,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,B38F72A4D2A5354CCA6ED388C216012F,5C525331B2AAA5B5AF42A303D7E12CBB
SRR32114803,2025-01-24 17:23:14,2025-01-24 17:09:23,103000,30664198,103000,297,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114803/SRR32114803.lite.1,SRX27461625,DNA-250122FOR-484,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887458,SAMN46404128,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-769,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,75E16CE13BF2C7029A79D14D0900E135,B5EF4E48C8AF5670B154C240EFA5B6D9
SRR32114802,2025-01-24 17:23:14,2025-01-24 17:09:20,93012,27520799,93012,295,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114802/SRR32114802.lite.1,SRX27461626,DNA-250122FOR-485,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887459,SAMN46404129,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-770,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,D17CAFB095EC0FA890C3B6ADBE17CE62,25322DE337514A63AC987B2478EB08C6
SRR32114744,2025-01-24 17:23:09,2025-01-24 17:09:11,146273,43412193,146273,296,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114744/SRR32114744.lite.1,SRX27461684,DNA-250122FOR-220,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887517,SAMN46403864,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-772,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,2E8D7FE61221E1BD68E8CC06A3BBE721,1E2A60DAA4ACE5D2DB2A6704815762BC
SRR32114794,2025-01-24 17:23:14,2025-01-24 17:09:14,97744,28976608,97744,296,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114794/SRR32114794.lite.1,SRX27461634,DNA-250122FOR-492,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887467,SAMN46404136,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-773,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,AB2017F178CB6ABB591E17BBB8BA5700,D07EB0DA2534E75FD9E5227A7503F901
SRR32114783,2025-01-24 17:23:15,2025-01-24 17:08:51,104316,30802076,104316,295,21,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114783/SRR32114783.lite.1,SRX27461645,DNA-250122FOR-501,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887477,SAMN46404145,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-774,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,B253BEF9AADFC3A9AB6E730EF0219508,FF5BC3688BC1EC697B61F2B268FB3165
SRR32114793,2025-01-24 17:23:14,2025-01-24 17:08:57,96084,28419347,96084,295,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114793/SRR32114793.lite.1,SRX27461635,DNA-250122FOR-493,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887468,SAMN46404137,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-775,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,60084A95E56C42A8F144BD4C7CF01D37,D6F6EDF9A7946ED6BA11FA251C6FC67F
SRR32115285,2025-01-24 17:36:55,2025-01-24 17:26:31,377860,113495409,377860,300,74,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115285/SRR32115285.lite.1,SRX27461692,DNA-250122FOR-227,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887525,SAMN46403871,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-776,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,882345BD9CA49C41204E6EBDCB072779,724F8F68FF3E402D1A649A914006E249
SRR32115284,2025-01-24 17:36:55,2025-01-24 17:26:30,175270,52456627,175270,299,30,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115284/SRR32115284.lite.1,SRX27461693,DNA-250122FOR-228,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887526,SAMN46403872,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-778,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,C665D3AA890E1096F38A1B11E62BB5B6,2D8FE3B7A0F02D09A2336964BAA79CA6
SRR32114805,2025-01-24 17:23:13,2025-01-24 17:08:53,109575,32897938,109575,300,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114805/SRR32114805.lite.1,SRX27461623,DNA-250122FOR-482,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887455,SAMN46404126,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-779,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,E65869CA02814A498C865A31EF9CBBB0,2C94D8F83F3C6940C8F640F8D60C0CB5
SRR32114747,2025-01-24 17:23:17,2025-01-24 17:09:13,219428,64708561,219428,294,34,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114747/SRR32114747.lite.1,SRX27461681,DNA-250122FOR-217,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887513,SAMN46403861,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-780,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,344953DEB7379073557F4DBEDF418888,755CE4DFAA56635B26C38EA723D50EEA
SRR32114804,2025-01-24 17:23:14,2025-01-24 17:09:12,92977,27593003,92977,296,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114804/SRR32114804.lite.1,SRX27461624,DNA-250122FOR-483,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887457,SAMN46404127,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-782,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,CECDBFEB7535062CA8485A8FA3FEF943,B5EB2F35186C985BEB22A97AE34D5562
SRR32114746,2025-01-24 17:23:17,2025-01-24 17:09:12,201997,60748664,201997,300,32,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114746/SRR32114746.lite.1,SRX27461682,DNA-250122FOR-218,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887515,SAMN46403862,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-783,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,873660FDAA1B7D12D65FE3BD5D13B7DD,131309D3EDDAFC39763BBEAF2438954A
SRR32114851,2025-01-24 17:23:11,2025-01-24 17:08:57,174515,52462151,174515,300,32,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114851/SRR32114851.lite.1,SRX27461577,DNA-250122FOR-96,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887409,SAMN46403740,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-784,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,B8D75E7C09B60539C2BE8EC1C5F91349,7B5112053810C73D038A448E9DA8ECE6
SRR32114792,2025-01-24 17:23:14,2025-01-24 17:08:55,73965,22060519,73965,298,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114792/SRR32114792.lite.1,SRX27461636,DNA-250122FOR-494,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887469,SAMN46404138,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-788,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,4A3102D0016B2C294F7DB56493F303C6,E42ACA30DDE42831DF414F50EDE68262
SRR32115273,2025-01-24 17:36:56,2025-01-24 17:26:23,134001,40015698,134001,298,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115273/SRR32115273.lite.1,SRX27461704,DNA-250122FOR-238,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887537,SAMN46403882,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-79,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,B0D3B9ABA9C42E84AC5C6C5D0E94B43D,3E478C9045A3EB5881A82DDD08B321E4
SRR32114791,2025-01-24 17:23:14,2025-01-24 17:08:54,104527,31363389,104527,300,21,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114791/SRR32114791.lite.1,SRX27461637,DNA-250122FOR-495,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887470,SAMN46404139,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-790,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,8F4587945F30573E5FF1477BFC7AB898,FF8F6622C574672BCFBE5716167ED121
SRR32114899,2025-01-24 17:23:09,2025-01-24 17:09:10,59433,17613007,59433,296,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114899/SRR32114899.lite.1,SRX27461529,DNA-250122FOR-401,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887362,SAMN46404045,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-794,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,2AB5C54DD85A9B7E66843BD1F8C07D6A,331A4CF7A80803794B3AE80A5699B828
SRR32114858,2025-01-24 17:23:11,2025-01-24 17:09:17,102532,29721179,102532,289,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114858/SRR32114858.lite.1,SRX27461570,DNA-250122FOR-525,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887404,SAMN46404169,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-795,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,FD1B291429C619693F2565823B43090A,DFB35ABDC3E6DD7F9334AD54A03951D7
SRR32115121,2025-01-24 17:37:05,2025-01-24 17:25:55,185700,55513314,185700,298,37,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115121/SRR32115121.lite.1,SRX27461856,DNA-250122FOR-548,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887690,SAMN46404192,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-796,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,6C1D2C412844B1DE9436A902EDD25122,4A6E3BBA93778D20BCB74F5C794476FD
SRR32115137,2025-01-24 17:37:07,2025-01-24 17:25:50,70177,20414550,70177,290,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115137/SRR32115137.lite.1,SRX27461840,DNA-250122FOR-533,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887674,SAMN46404177,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-797,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,568F536E4A8281D989F12499326B2A21,339B29AA3437230876D19A5A06655F34
SRR32115136,2025-01-24 17:37:01,2025-01-24 17:25:50,83109,24398032,83109,293,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115136/SRR32115136.lite.1,SRX27461841,DNA-250122FOR-534,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887673,SAMN46404178,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-798,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,284D3FDB2CAC1BC9F5D5D672927A2C21,A8648BD7D90B64B8FD936FF6EA98A7C4
SRR32115135,2025-01-24 17:37:01,2025-01-24 17:25:50,77348,22193767,77348,286,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115135/SRR32115135.lite.1,SRX27461842,DNA-250122FOR-535,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887675,SAMN46404179,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-799,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,AEDD2163343A0F5930096331E5F23FF3,7A3DE8500CD7A49580EBDC2E87FC4002
SRR32114927,2025-01-24 17:31:27,2025-01-24 17:19:42,67791,19950907,67791,294,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114927/SRR32114927.lite.1,SRX27461501,DNA-250122FOR-348,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887333,SAMN46403992,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-80,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,F8B76A20A49E2ED99D587A5B5CD03BD2,635348D8F83B67C866B30FEF9C9647D4
SRR32115134,2025-01-24 17:37:01,2025-01-24 17:25:54,78599,22792134,78599,289,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115134/SRR32115134.lite.1,SRX27461843,DNA-250122FOR-536,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887676,SAMN46404180,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-800,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,BC9FEFF318A1E8CD6DF02B1216D5DDDE,93C6BEDB26EFE5F3079367C080F8875C
SRR32114857,2025-01-24 17:23:11,2025-01-24 17:08:59,79883,22916806,79883,286,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114857/SRR32114857.lite.1,SRX27461571,DNA-250122FOR-526,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887403,SAMN46404170,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-801,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,03E85A7AA58D76940DA05C0B32E7855E,AB3053778CF04B009AA16108716A70F2
SRR32114856,2025-01-24 17:23:11,2025-01-24 17:09:07,108632,31600068,108632,290,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114856/SRR32114856.lite.1,SRX27461572,DNA-250122FOR-527,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887405,SAMN46404171,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-802,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,5C34731B445FCFA1ED8A85ACBD5EC88B,7FBE6CE09BE9884493E4F121DAB03412
SRR32114854,2025-01-24 17:23:11,2025-01-24 17:09:16,94669,27644763,94669,292,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114854/SRR32114854.lite.1,SRX27461574,DNA-250122FOR-529,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887406,SAMN46404173,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-804,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,8ACC7346AB81B5586961E15E30D87330,FD6AEE6BE67A540E97D237A2C2ED6759
SRR32114853,2025-01-24 17:23:11,2025-01-24 17:09:00,97994,29195646,97994,297,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32114/SRR32114853/SRR32114853.lite.1,SRX27461575,DNA-250122FOR-530,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887408,SAMN46404174,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-806,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,6F6F0A4C70B34FD1D238536F3D213DAB,2860A5FFB303A9C76CA97F50FF8FDF91
SRR32115139,2025-01-24 17:37:05,2025-01-24 17:25:49,77825,22762009,77825,292,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115139/SRR32115139.lite.1,SRX27461838,DNA-250122FOR-531,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887671,SAMN46404175,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-808,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,0C50D77A23D3800ABE14B82E2ED18EE3,749230FB2D27B9E7285615471BF79C43
SRR32115120,2025-01-24 17:37:05,2025-01-24 17:25:54,123754,37219477,123754,300,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115120/SRR32115120.lite.1,SRX27461857,DNA-250122FOR-549,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887689,SAMN46404193,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-809,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,B13AA214B5DF0206B74112666057C8AB,549EAE4684A9A97688CAEE49A6E9E3B5
SRR32115152,2025-01-24 17:37:01,2025-01-24 17:25:52,69567,20205347,69567,290,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115152/SRR32115152.lite.1,SRX27461825,DNA-250122FOR-462,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887658,SAMN46404106,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-81,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,0BA809895E30FEB4A0C49787E3B6351D,9BC34318EEE53C6F6ADC5CFB9FF44F78
SRR32115138,2025-01-24 17:37:01,2025-01-24 17:26:08,82074,23889104,82074,291,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32115/SRR32115138/SRR32115138.lite.1,SRX27461839,DNA-250122FOR-532,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP559715,PRJNA1215398,,1215398,SRS23887672,SAMN46404176,simple,1773,Mycobacterium tuberculosis,TIS-220831FLY-810,,,,,,,no,,,,,HARVARD TH CHAN SCHOOL OF PUBLIC HEALTH,SRA2059444,,public,F4E0692932E9CEF54F7DA4B244AC03A5,B52C50E54D40DBBE165DC398E4596A8C
